,station_id,station_name,raccnt,station_lat,station_lon,ADM_NM,gu
1414,2191, 대학동주민센터  ,10,37.470687,126.936485,대학동,관악구
1415,2195, 은천교회 ,15,37.484645,126.934509,서원동,관악구
1416,2196, 봉천역 3번출구 ,15,37.48331,126.939025,청룡동,관악구
1417,2198, 사랑의병원 ,10,37.479465,126.956932,낙성대동,관악구
1418,2199, 신봉천주유소 A ,8,37.478771,126.958694,낙성대동,관악구
1419,2201, 본마을 정류소 앞 ,14,37.453281,127.051483,내곡동,서초구
1420,2202, 청계산입구역 1번출구 ,20,37.448936,127.054374,내곡동,서초구
1421,2203, 청계산입구역 2번출구 ,10,37.447658,127.055015,양재2동,서초구
1422,2205, 내곡3단지 어린이공원 앞 ,15,37.45375,127.059379,내곡동,서초구
1423,2206, 언남초등학교 앞 ,20,37.454357,127.062103,내곡동,서초구
1424,2207, 내곡파출소 뒤 정자 ,9,37.454406,127.064926,내곡동,서초구
1425,2210, 반포1동 주민센터 앞 ,10,37.505096,127.013107,반포1동,서초구
1426,2211, 서초구립반포도서관 앞 ,10,37.502635,127.012313,반포1동,서초구
1427,2212, 서초현대4차아파트 201동 맞은편 ,14,37.500652,127.018615,반포1동,서초구
1428,2213, 고속터미널역 5번출구 앞 ,20,37.502231,127.002258,반포2동,서초구
1429,2214, 신반포역 2번출구 앞 ,15,37.504116,126.997489,반포2동,서초구
1430,2215, 반포종합운동장 입구 ,10,37.501712,126.995475,반포2동,서초구
1431,2219," 고속터미널역 8-1번, 8-2번 출구 사이 ",20,37.506198,127.003944,반포3동,서초구
1432,2221, 방일초교 마을버스 정류장 ,15,37.48561,126.994682,방배1동,서초구
1433,2222, 사당역 12번출구 뒤 ,10,37.478069,126.982032,방배2동,서초구
1434,2223, 방배래미안 정문 앞 ,15,37.47261,126.983009,방배2동,서초구
1435,2225, 백석예술대학교 제3캠퍼스 앞 ,10,37.473758,126.995246,방배3동,서초구
1436,2226, 신동아럭스빌아파트 앞 ,10,37.475181,127.001388,방배3동,서초구
1437,2227, 방배열린문화센터 앞 ,15,37.489051,126.992523,방배4동,서초구
1438,2228, 뒷벌공원 옆 ,15,37.489768,126.986763,방배4동,서초구
1439,2230, 이수역 4번 출구 ,20,37.485828,126.982627,방배4동,서초구
1440,2231, 삼성타운(삼성생명) A동 맞은편 ,17,37.496913,127.024963,서초2동,서초구
1441,2233, 서초신동아1차아파트 옆 ,13,37.491111,127.022956,서초1동,서초구
1442,2235, KT 서초지사 앞 ,10,37.482158,127.0027,서초3동,서초구
1443,2237, 서울남부터미널 대합실 입구 ,20,37.484558,127.014869,서초3동,서초구
1444,2239, 교대역 6번출구 ,10,37.494216,127.013786,서초4동,서초구
1445,2241, 양재전화국 사거리 ,6,37.485378,127.041702,양재1동,서초구
1446,2242, 양재역 11번 출구 앞 ,20,37.483989,127.034179,서초2동,서초구
1447,2243, 서울가정법원 ,15,37.481491,127.036727,양재1동,서초구
1448,2244, 교육개발원입구 교차로 ,20,37.477851,127.038909,양재1동,서초구
1449,2245, 양재초등학교 맞은편 ,20,37.473613,127.030509,양재1동,서초구
1450,2246, 서울시 품질시험소 앞 ,10,37.4692,127.029006,양재1동,서초구
1451,2247, 섬들근린공원 ,30,37.462638,127.026618,양재1동,서초구
1452,2248, 서초리슈빌S 글로벌 앞 ,10,37.459953,127.024742,양재1동,서초구
1453,2249, 우솔초등학교 맞은편 ,10,37.456233,127.019348,양재1동,서초구
1454,2250, 서초유치원 맞은편 ,10,37.455799,127.016288,양재1동,서초구
1455,2251, 더케이호텔 입구(양재2)  ,10,37.467506,127.034477,양재2동,서초구
1456,2252, 잔디마을 마을버스 정류장 ,25,37.463321,127.036041,양재2동,서초구
1457,2255, 양재시민의숲역 1번출구 ,25,37.470165,127.03862,양재2동,서초구
1458,2256, 양재동 꽃시장 입구 ,10,37.467689,127.040359,양재2동,서초구
1459,2257, 청계산 입구 삼거리 ,10,37.462688,127.046112,양재2동,서초구
1460,2258, 구룡사 삼거리 ,20,37.471538,127.05059,양재2동,서초구
1461,2259, 잠원역 3번-4번 출구사이 ,15,37.512989,127.011177,잠원동,서초구
1462,2263, 바우뫼문화복지회관 ,20,37.471927,127.02684,양재1동,서초구
1463,2264, 이수역 1번출구 ,9,37.488971,126.982719,방배4동,서초구
1464,2265, 이수고가차도 남단 ,10,37.494743,126.983062,방배본동,서초구
1465,2266, 서초역 3번출구 ,15,37.490539,127.008163,서초3동,서초구
1466,2268, 서초4동주민센터  ,10,37.502319,127.02227,서초4동,서초구
1467,2269, 주홍교 하부 ,15,37.510349,127.016052,잠원동,서초구
1468,2270, 서초포레스타 7단지 ,10,37.448966,127.057739,내곡동,서초구
1469,2271, 내방역 8번출구 앞 ,8,37.488021,126.994117,방배4동,서초구
1470,2273, 일동제약 사거리 ,10,37.477828,127.038269,양재1동,서초구
1471,2274, 양재시민의숲역 3번출구 ,10,37.469242,127.039825,양재2동,서초구
1472,2275, 염곡치안센터 건너편 ,7,37.461494,127.049072,내곡동,서초구
1473,2277, 길마중4교 하부 ,10,37.514839,127.015602,잠원동,서초구
1474,2279, 교대역 5번출구뒤 ,10,37.493618,127.014183,서초1동,서초구
1475,2280, 서울서초고용센터앞 ,10,37.484161,127.010971,서초3동,서초구
1476,2281, 연세사랑병원신관앞 ,7,37.475978,126.986282,방배3동,서초구
1477,2283, 그룹한빌딩옆 ,10,37.486526,126.989166,방배4동,서초구
1478,2284, CJ오쇼핑앞 ,15,37.468101,126.986801,방배2동,서초구
1479,2285, LH서초3단지 301동 맞은편 ,10,37.457424,127.022651,양재1동,서초구
1480,2286, 탑성마을입구 ,7,37.458549,127.055885,내곡동,서초구
1481,2287, 능안마을입구 ,10,37.455619,127.0671,내곡동,서초구
1482,2288, 안골마을입구 ,7,37.455608,127.064453,내곡동,서초구
1483,2289, 남태령역 2번출구 ,10,37.464298,126.988525,방배2동,서초구
1484,2293, SPC 앞 ,10,37.484798,127.036994,도곡1동,강남구
1485,2294, 두상빌딩 앞 ,15,37.475906,127.046241,양재2동,서초구
1486,2297, 남부터미널역 1번출구 ,10,37.485672,127.015922,서초1동,서초구
1487,2299, 한전아트센터 앞 ,12,37.486469,127.02806,서초2동,서초구
1488,2301, 현대고등학교 건너편 ,10,37.52407,127.021789,신사동,관악구
1489,2301, 현대고등학교 건너편 ,10,37.52407,127.021789,신사동,강남구
1490,2302, 교보타워 버스정류장(신논현역 3번출구 후면) ,10,37.50558,127.024276,논현1동,강남구
1491,2303, 논현역 10번출구 ,15,37.511371,127.021461,논현1동,강남구
1492,2304, 대현그린타워 ,10,37.511627,127.035652,논현2동,강남구
1493,2305, MCM 본사 직영점 앞 ,6,37.520641,127.034507,논현2동,강남구
1494,2306, 압구정역 2번 출구 옆 ,26,37.527122,127.028717,압구정동,강남구
1495,2307, 압구정 한양 3차 아파트 ,10,37.528381,127.039016,압구정동,강남구
1496,2308, 압구정파출소 앞 ,14,37.5293,127.035598,압구정동,강남구
1497,2309, 청담역(우리들병원 앞) ,10,37.518901,127.049385,청담동,강남구
1498,2310, 청담동 맥도날드 옆(위치) ,10,37.523612,127.040176,청담동,강남구
1499,2311, 학동로 래미안 아파트 앞 ,6,37.517772,127.043022,청담동,강남구
1500,2312, 청담역 13번 출구 앞 ,10,37.52058,127.056327,청담동,강남구
1501,2313, 금원빌딩 앞 ,10,37.525115,127.052467,청담동,강남구
1502,2314, 청담나들목입구 ,10,37.521015,127.06015,삼성1동,강남구
1503,2315, 봉은사역 5번출구 옆 ,10,37.514247,127.061119,삼성1동,강남구
1504,2317, 삼성도로공원 ,10,37.515888,127.0662,삼성1동,강남구
1505,2318, 삼성중앙역4번출구(문화센터더 리빌) ,16,37.513576,127.05503,삼성1동,강남구
1506,2319, 포스코사거리 서측(수협 삼성동 지점) ,10,37.506607,127.054679,삼성2동,강남구
1507,2320, 도곡역 대치지구대 방향 ,10,37.491928,127.056968,대치1동,강남구
1508,2321, 학여울역 사거리 ,10,37.496116,127.069442,대치2동,강남구
1509,2323, 주식회사 오뚜기 정문 앞 ,10,37.502212,127.067207,대치2동,강남구
1510,2324, 천주교 대치 2동 교회 옆 ,10,37.500438,127.066223,대치2동,강남구
1511,2325, 대치삼성아파트 앞 교차로 ,10,37.498649,127.059318,대치4동,강남구
1512,2326, 대치동 삼성로 ,10,37.502395,127.058799,대치2동,강남구
1513,2327, 뱅뱅사거리 랜드마크타워 앞 ,15,37.49055,127.031463,역삼1동,강남구
1514,2328, 르네상스 호텔 사거리 역삼지하보도 7번출구 앞 ,10,37.503211,127.042732,역삼1동,강남구
1515,2329, 르네상스호텔사거리 역삼지하보도 2번출구 ,10,37.502357,127.04319,역삼2동,강남구
1516,2330, 역삼월드메르디앙아파트 앞 ,10,37.492198,127.039459,역삼1동,강남구
1517,2331, 동영문화센터앞 ,10,37.49805,127.044601,역삼2동,강남구
1518,2332, 선릉역3번출구 ,8,37.504009,127.049079,역삼2동,강남구
1519,2334, 삼호아파트 2동 ( 간선도로) ,12,37.493759,127.045898,도곡1동,강남구
1520,2335, 3호선 매봉역 3번출구앞 ,15,37.486766,127.04676,도곡1동,강남구
1521,2336, 강남세브란스교차로  래미안그레이튼 104동 앞 ,10,37.494235,127.047462,도곡2동,강남구
1522,2337, 대모산입구역 2번출구 앞 ,10,37.492076,127.071975,개포2동,강남구
1523,2339, 현대아파트 정문 앞 ,10,37.483261,127.052299,개포4동,강남구
1524,2340, 삼호물산버스정류장(23370) 옆 ,17,37.477508,127.045173,개포4동,강남구
1525,2341, 일원역 4~5번 출구 사이 ,10,37.48331,127.084938,일원본동,강남구
1526,2342, 대청역 1번출구  뒤 ,15,37.494007,127.079513,개포3동,강남구
1527,2343, 세곡사거리 대왕파출소 앞 ,10,37.465316,127.107727,세곡동,강남구
1528,2344, 리엔파크 2단지 앞 ,10,37.465061,127.101196,세곡동,강남구
1529,2347, 두산건설 본사 ,11,37.518638,127.0354,논현2동,강남구
1530,2348, 포스코사거리(기업은행) ,23,37.507232,127.056854,삼성1동,강남구
1531,2349, 역삼빌딩 앞(하나은행 옆) ,12,37.501544,127.038566,역삼1동,강남구
1532,2350, 래미안그레이튼102동앞 ,9,37.494823,127.047904,역삼2동,강남구
1533,2351, 청소년수련관(수영장)앞 ,11,37.483879,127.089027,일원본동,강남구
1534,2352, 서울본부세관(건설회관 앞) ,6,37.517589,127.035026,논현2동,강남구
1535,2353, 강남구청역 2번출구 뒤 ,10,37.516811,127.040473,논현2동,강남구
1536,2354, 청담역 2번출구 ,5,37.519786,127.056762,삼성1동,강남구
1537,2356, 강남구청 ,10,37.51807,127.047119,삼성2동,강남구
1538,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞) ,10,37.501663,127.042976,역삼2동,강남구
1539,2358, 구룡초사거리 (현대아파트10동 앞 ) ,7,37.481384,127.053916,개포1동,강남구
1540,2359," 국립국악중,고교 정문 맞은편 ",10,37.475605,127.050376,개포4동,강남구
1541,2360, 도곡1동 주민센터 교차로 ,9,37.492809,127.041389,역삼2동,강남구
1542,2362, 신사동 가로수길 입구 ,10,37.517635,127.022453,신사동,관악구
1543,2362, 신사동 가로수길 입구 ,10,37.517635,127.022453,신사동,강남구
1544,2363, 강남 을지병원 교차로 ,15,37.519138,127.027519,논현1동,강남구
1545,2364, 도산공원교차로 ,10,37.52124,127.031898,압구정동,강남구
1546,2365, K+ 타워 앞 ,15,37.5233,127.038475,압구정동,강남구
1547,2368, 도곡동 경남아파트 건너편 ,7,37.489341,127.041297,도곡1동,강남구
1548,2369, KT선릉타워 ,20,37.505428,127.052871,대치4동,강남구
1549,2370, 한티역 3번출구 ,10,37.496551,127.054298,대치1동,강남구
1550,2371, 한국우편사업진흥원 ,6,37.514747,127.035133,논현2동,강남구
1551,2372, 대치역 사거리 ,10,37.494499,127.063797,대치2동,강남구
1552,2373, 개포동역 사거리 ,20,37.489276,127.065574,개포2동,강남구
1553,2375, 수서역 1번출구 앞 ,14,37.48735,127.100997,수서동,강남구
1554,2376, 수서역 6번출구 앞 ,14,37.486778,127.100517,수서동,강남구
1555,2377, 수서역 5번출구 ,9,37.48735,127.102325,수서동,강남구
1556,2380, 삼성동베이직하우스앞 ,12,37.511695,127.049346,삼성2동,강남구
1557,2381, 언주역 6번출구앞 ,8,37.506366,127.034523,역삼1동,강남구
1558,2382, 역삼동 sk뷰 501동앞 ,6,37.501228,127.050361,역삼2동,강남구
1559,2383, 보금자리정원 ,10,37.466327,127.094886,세곡동,강남구
1560,2384, 자곡사거리 ,15,37.476028,127.105941,세곡동,강남구
1561,2385, 학동역 ,10,37.51395,127.030151,논현1동,강남구
1562,2386, 크린랩 본사 ,10,37.509586,127.040908,논현2동,강남구
1563,2387, 래미안강남힐즈 사거리 ,10,37.472454,127.096076,세곡동,강남구
1564,2388, 강남구 도시관리공단 ,18,37.516784,127.051612,삼성1동,강남구
1565,2389, 경기여자고등학교 후문 (삼성로3길 입구) ,15,37.48616,127.067237,개포2동,강남구
1566,2390, 구룡마을 입구 (래미안블레스티지 아파트) ,13,37.48088,127.063041,개포2동,강남구
1567,2391, 구룡터널 입구(개포1단지아파트) ,7,37.475986,127.059623,개포1동,강남구
1568,2392, 구룡산 입구 (구룡산 서울둘레길 입구) ,10,37.474472,127.05545,개포4동,강남구
1569,2393, 구룡사 앞 교차로 (보도육교) ,7,37.472,127.051338,개포4동,강남구
1570,2394, 개포래미안포레스트아파트 107동 앞 ,10,37.480251,127.054191,개포4동,강남구
1571,2396, 영동3교 북단(우성캐릭터 앞 보도) ,15,37.48574,127.051048,도곡2동,강남구
1572,2398, 더라움 ,10,37.50811,127.039451,역삼1동,강남구
1573,2401, 밀알학교 입구 (삼성서울병원 입구) ,10,37.48656,127.082672,일원본동,강남구
1574,2403, 공무원연금매점 교차로 (개포주공9단지 입구) ,10,37.488719,127.074539,개포2동,강남구
1575,2404, 대모산입구역 4번 출구 앞 ,10,37.491809,127.073158,개포3동,강남구
1576,2405, 청담공원앞 교차로 ,14,37.518711,127.050849,삼성1동,강남구
1577,2406, 논현동 광명빌딩 앞 ,10,37.51757,127.023643,논현1동,강남구
1578,2407, 역삼서초삼성 세무서 앞 (역삼빌딩 앞) ,10,37.49847,127.030113,역삼1동,강남구
1579,2408, 강남한양수자인아파트 ,14,37.47734,127.113273,세곡동,강남구
1580,2409, 역삼동 디오슈페리움 (우성아파트 사거리) ,20,37.492061,127.030746,역삼1동,강남구
1581,2410, 포스코피앤에스타워 (역삼역 3번출구 부근) ,10,37.499599,127.033752,역삼1동,강남구
1582,2411, 세곡동 성당 ,15,37.472969,127.112228,세곡동,강남구
1583,2412, 일원1동 주민센터 ,15,37.491703,127.088226,일원1동,강남구
1584,2413, 도곡역 1번 출구 ,20,37.490959,127.054985,도곡2동,강남구
1585,2414, 도곡역 아카데미스위트 앞 ,20,37.488971,127.051826,도곡2동,강남구
1586,2415, 한티역 롯데백화점 앞 ,15,37.496673,127.053428,대치4동,강남구
1587,2416, 한티역 6번 출구 ,10,37.495899,127.052192,도곡2동,강남구
1588,2417," 선정릉 디캠프(D,CAMP)앞 ",10,37.507999,127.045249,역삼1동,강남구
1589,2418, 봉은사역 7번 출구  ,10,37.513935,127.059822,삼성1동,강남구
1590,2419," 봉은사역 1,2번 출구  ",13,37.514308,127.0597,삼성1동,강남구
1591,2420, 학여울역 사거리(LG베스트샵 앞) ,20,37.496894,127.070137,대치2동,강남구
1592,2421, 신논현역 4번출구 ,15,37.504673,127.025794,역삼1동,강남구
1593,2422, 수서동 성당 맞은편 ,10,37.484169,127.094848,수서동,강남구
1594,2423, 영희초교 사거리(래미안개포루체하임) ,10,37.490837,127.08065,개포3동,강남구
1595,2425, 세곡동 사거리(대왕초등학교 정류장) ,20,37.464618,127.106849,세곡동,강남구
1596,2426, 강남한신휴플러스 6단지 ,10,37.468296,127.104698,세곡동,강남구
1597,2427, 개포고등학교 정문앞 ,10,37.484851,127.058372,개포2동,강남구
1598,2429, 압구정로데오역 6번출구 ,10,37.527454,127.040428,압구정동,강남구
1599,2430, 강남파이낸스센터앞(역삼역2번출구) ,10,37.500244,127.036056,역삼1동,강남구
1600,2431, 대치역 7번출구 ,10,37.494117,127.062904,대치1동,강남구
1601,2501, 서초 포레스타5단지 ,10,37.45066,127.05706,내곡동,서초구
1602,2502, 서초역1번출구 앞 ,9,37.49195,127.008552,서초3동,서초구
1603,2503, 반포1동 서초빌딩 앞 ,10,37.50381,127.021362,반포1동,서초구
1604,2504, 신사역 4번출구 뒤 ,10,37.51588,127.019302,잠원동,서초구
1605,2505, 우성아파트사거리 (기업은행앞) ,12,37.493259,127.029533,서초2동,서초구
1606,2506, LG유플러스 (방배사옥) ,10,37.479091,126.990676,방배3동,서초구
1607,2508, 양재이스타빌 앞 ,10,37.482978,127.042259,양재1동,서초구
1608,2509, 심산기념문화센터 ,16,37.498363,126.991149,반포2동,서초구
1609,2510, JW타워 ,8,37.483039,127.021461,서초1동,서초구
1610,2511, 이수역 6번출구 앞 ,10,37.483661,126.982322,방배2동,서초구
1611,2514, 사평역 2번출구 ,10,37.503643,127.016021,반포1동,서초구
1612,2515, 서초초등학교 후문 ,15,37.498928,127.024726,서초4동,서초구
1613,2516, 본마을 노인복지센터 앞 ,9,37.454418,127.052742,내곡동,서초구
1614,2517, 서초그랑자이 앞 ,20,37.487682,127.024787,서초2동,서초구
1615,2518, 서초동 현대아파트 앞 ,10,37.487316,127.024894,서초2동,서초구
1616,2519, 서초2교(사임당로 방면) ,10,37.491008,127.023521,서초2동,서초구
1617,2520, 서초1교 (진흥아파트 방면) ,20,37.495933,127.021774,서초2동,서초구
1618,2521, 서초 크로바타워 앞 ,13,37.495563,127.01918,서초4동,서초구
1619,2523, 뉴코아 킴스클럽 앞 ,10,37.510192,127.007255,반포3동,서초구
1620,2524, 반포쇼핑타운 8동 앞 ,15,37.50735,127.008018,반포3동,서초구
1621,2525, 반포쇼핑타운 2동 앞 ,20,37.505607,127.002159,반포3동,서초구
1622,2529, 우리은행 방배동지점 앞 ,12,37.489917,126.99208,방배4동,서초구
1623,2530, 삼호3차아파트 앞 ,15,37.497795,126.987068,방배본동,서초구
1624,2531, 멤피스아파트 앞 ,20,37.494205,126.989356,방배본동,서초구
1625,2532, 국립국악원 앞 ,13,37.478202,127.008781,서초3동,서초구
1626,2533, 한가람미술관 앞 ,10,37.480876,127.014526,서초3동,서초구
1627,2535, 신반포역 3번출구 뒤 ,10,37.503623,126.997322,반포2동,서초구
1628,2536, 서초종합체육관 입구 ,10,37.458995,127.04132,양재2동,서초구
1629,2537, 양재역 8번출구 앞 ,10,37.48257,127.036437,양재1동,서초구
1630,2538, 사평리근린공원 ,25,37.520267,127.015251,잠원동,서초구
1631,2539, 대한무역투자진흥공사 KOTRA 앞 ,20,37.465408,127.043777,내곡동,서초구
1632,2540, 반포천 앞 ,10,37.49905,126.996253,반포4동,서초구
1633,2541, 옛골 입구 ,10,37.430976,127.070335,내곡동,서초구
1634,2542, 신논현타워 앞 ,10,37.505088,127.02391,반포1동,서초구
1635,2545, 국립중앙도서관(국제회의장옆) ,15,37.497211,127.004272,반포4동,서초구
1636,2547, 반포래미안 리오센트 ,7,37.518321,127.014808,잠원동,서초구
1637,2548, 반포1동 자율방범초소 옆 ,18,37.508476,127.016761,반포1동,서초구
1638,2549, LH 서초 4단지 403동 ,10,37.459247,127.023902,양재1동,서초구
1639,2550, 양재동 꽃시장 건너편 ,10,37.467384,127.041458,양재2동,서초구
1640,2601, 석촌호수 아뜰리에 ,16,37.506748,127.098831,잠실3동,송파구
1641,2603, 송파 글마루 도서관 ,10,37.480953,127.130104,장지동,송파구
1642,2604, 풍납토성 서성벽터A ,10,37.531311,127.111282,풍납2동,송파구
1643,2605, 복정역 1번 출구 앞 ,15,37.471298,127.12709,위례동,송파구
1644,2606, 위례동주민센터 맞은편 근린공원 ,15,37.481739,127.143226,위례동,송파구
1645,2608, 송파구청 ,10,37.515052,127.106269,잠실6동,송파구
1646,2609, 보성중고등학교 후문 앞 ,10,37.520488,127.1352,오륜동,송파구
1647,2611, 송파지역자활센터 뒤 ,7,37.536418,127.116165,풍납1동,송파구
1648,2612, 문정·가락 대여소 앞 ,7,37.488719,127.109825,문정2동,송파구
1649,2613, 잠실나들목 ,18,37.51678,127.090492,잠실2동,송파구
1650,2614, 가락고등학교 앞 ,15,37.501861,127.117233,송파2동,송파구
1651,2615, 테라타워2 ,15,37.488349,127.12078,문정2동,송파구
1652,2616, 거여동 사거리 ,10,37.497047,127.14035,거여1동,송파구
1653,2617, 가락삼환아파트 앞 ,15,37.496181,127.138031,가락2동,송파구
1654,2618, 삼전역 1번출구 ,14,37.504711,127.087562,잠실본동,송파구
1655,2619, 석촌고분역 4번출구 ,9,37.502338,127.096443,삼전동,송파구
1656,2620, 송파나루역 4번 출구옆 ,12,37.509979,127.112312,송파1동,송파구
1657,2621, 한성백제역 2번 출구 ,15,37.516658,127.116256,오륜동,송파구
1658,2622, 올림픽공원역 3번출구 ,20,37.516258,127.130592,오륜동,송파구
1659,2623, 석촌동 주민센터 ,15,37.503623,127.103553,석촌동,송파구
1660,2625, 가락종합 사회복지관 ,15,37.495536,127.1072,가락1동,송파구
1661,2626," 경찰병원역 1,2번 출구 사이 ",15,37.495693,127.123855,가락본동,송파구
1662,2627, 문정시영아파트 5동 앞 공원 ,15,37.491123,127.135108,장지동,송파구
1663,2628, 문정역 1번출구 ,15,37.486698,127.122444,문정1동,송파구
1664,2630, 서울방이동 고분군 ,12,37.507865,127.116989,방이1동,송파구
1665,2631, 배명고등학교 ,15,37.497413,127.096305,삼전동,송파구
1666,2632, 석촌고분역 2번 출구 ,9,37.502643,127.097396,석촌동,송파구
1667,2633, 송파학사 옆 ,20,37.478179,127.147102,위례동,송파구
1668,2634, 위례포레샤인아파트 2318동 ,10,37.477211,127.137176,위례동,송파구
1669,2635, 잠실새내역 1번출구 ,21,37.511295,127.086738,잠실3동,송파구
1670,2637, 아시아지하보도 14번 출구 ,15,37.511463,127.078811,잠실본동,송파구
1671,2639, 석촌역 8번출구 ,18,37.505504,127.106575,석촌동,송파구
1672,2641, 송파역 4번출구 ,15,37.500049,127.111511,가락1동,송파구
1673,2642, 마천동 성내천 쉼터 ,12,37.501495,127.147781,마천2동,송파구
1674,2643, 풍납중학교 측면 ,10,37.525157,127.116943,풍납2동,송파구
1675,2644, 성내5교 ,10,37.501667,127.137741,오금동,송파구
1676,2645, 잠실나들목2(엘스아파트136동) ,10,37.516212,127.084342,잠실2동,송파구
1677,2646, 레이크펠리스101동앞 ,15,37.507759,127.091293,잠실3동,송파구
1678,2647, 잠실 자전거 수리센터 앞 ,7,37.511009,127.101142,잠실3동,송파구
1679,2648, 헬리오시티 112동 앞 ,30,37.494697,127.104644,가락1동,송파구
1680,2649, 오금공원사거리2 ,10,37.505443,127.132331,오금동,송파구
1681,2650, 위례22단지 2208동 다리앞 ,7,37.478549,127.138137,위례동,송파구
1682,2651, 경찰병원역 3번출구 앞 ,20,37.496124,127.124801,가락2동,송파구
1683,2652, 송파 레미니스1단지 102동 앞 ,41,37.508831,127.134262,오금동,송파구
1684,2653, 올림픽공원사거리(선수촌아파트) ,25,37.51202,127.128646,오륜동,송파구
1685,2654, 올림픽선수촌아파트 136동 앞 ,10,37.509975,127.133697,오륜동,송파구
1686,2655, 송이공원 ,20,37.500579,127.118843,송파2동,송파구
1687,2656, 풍납동 아이파크 107동 앞 ,10,37.524803,127.114639,풍납2동,송파구
1688,2657, 송파 파인타운 11단지  ,10,37.47916,127.132194,장지동,송파구
1689,2658, 가락몰 업무동 ,10,37.495357,127.115692,가락1동,송파구
1690,2659, 서울친환경유통센터 ,10,37.494167,127.10453,가락1동,송파구
1691,2701, 마곡나루역 5번출구 뒤편 ,26,37.5652,126.827316,방화1동,강서구
1692,2702, 마곡 엠밸리2단지 ,20,37.569179,126.819442,방화1동,강서구
1693,2703, 서울도시가스 앞  ,20,37.547485,126.872024,염창동,강서구
1694,2704, 홈플러스(강서점) ,10,37.558521,126.854011,등촌1동,강서구
1695,2706, 강서공업고등학교 앞 ,13,37.576316,126.816497,방화3동,강서구
1696,2707, 한강아파트 ,13,37.570369,126.844413,가양1동,강서구
1697,2708, 강서한강자이타워 앞 ,15,37.564682,126.848907,가양1동,강서구
1698,2709, 강변아파트 310동 앞 ,20,37.564586,126.856918,가양2동,강서구
1699,2710, 라이품 공영주차장 앞 ,30,37.571319,126.841667,가양1동,강서구
1700,2711, 가로공원공영주차장 1번 출구 ,9,37.537361,126.837448,화곡1동,강서구
1701,2712, 화곡터널입구교차로 ,18,37.538356,126.842361,화곡1동,강서구
1702,2713, 우장초등학교 앞 ,13,37.548534,126.846672,우장산동,강서구
1703,2715, 마곡나루역 2번 출구  ,25,37.566925,126.827438,가양1동,강서구
1704,2716, 롯데 R&D 센터 ,20,37.570941,126.828315,가양1동,강서구
1705,2717, LG유플러스 마곡사옥 ,62,37.561336,126.8339,가양1동,강서구
1706,2718, 마곡수명산파크1단지 ,20,37.555191,126.831466,발산1동,강서구
1707,2719, 마곡문화공원 ,40,37.56121,126.830345,가양1동,강서구
1708,2720, 힐스테이트에코 ,30,37.559658,126.829605,가양1동,강서구
1709,2721, 등촌1-10단지 교차로 ,12,37.563205,126.839363,가양1동,강서구
1710,2723, 마곡 필네이처 ,13,37.560894,126.836692,가양1동,강서구
1711,2724, (재)FITI시험연구원 ,25,37.568485,126.838569,가양1동,강서구
1712,2725, 서울식물원 식물문화센터 ,20,37.568836,126.835632,가양1동,강서구
1713,2727, 서울식물원 잔디마당 앞 ,25,37.563926,126.830642,가양1동,강서구
1714,2728, 마곡나루역 3번 출구 ,55,37.565803,126.828079,가양1동,강서구
1715,2729, 넥센 유니버시티 앞 ,30,37.569484,126.828094,가양1동,강서구
1716,2730, 마곡메가박스 앞 ,30,37.559127,126.834953,가양1동,강서구
1717,2731, 명덕고교 ,20,37.55524,126.834716,발산1동,강서구
1718,2732, 마곡수명산 1-2단지  ,14,37.555309,126.829856,발산1동,강서구
1719,2733, 마곡13단지 정문 앞 ,15,37.558631,126.819915,공항동,강서구
1720,2735, 마곡 공공청사 ,20,37.562294,126.823951,방화1동,강서구
1721,2737, 까치산역 3번 출구 ,10,37.531589,126.846641,화곡1동,강서구
1722,2739, 수명산파크1단지교차로 ,20,37.55363,126.828613,발산1동,강서구
1723,2740, 마곡레포츠센터 ,20,37.572975,126.832443,가양1동,강서구
1724,2741, 마곡수명산파크5-6단지 ,8,37.550617,126.826881,발산1동,강서구
1725,2742, 강서구민올림픽체육센터 ,10,37.559906,126.850425,등촌3동,강서구
1726,2744, 강서세무서 앞 ,25,37.562091,126.820968,공항동,강서구
1727,2745, 수명초등학교 ,9,37.552558,126.823112,발산1동,강서구
1728,2746, 수명산파크 4단지 411동 앞 ,10,37.551349,126.824935,발산1동,강서구
1729,2801, 대륭포스트타워1차 ,30,37.484371,126.895423,구로3동,구로구
1730,2804, 항동지구 6단지 602동 앞 ,10,37.477375,126.820014,항동,구로구
1731,2805, 구로자원순환센터  ,10,37.482509,126.825759,항동,구로구
1732,2806, 항동지구 4단지 입구 ,10,37.482597,126.826454,항동,구로구
1733,2807, 항동지구 1단지 105동 앞 ,10,37.480628,126.821815,항동,구로구
1734,2808, 항동지구 2단지 202동 앞 ,10,37.480808,126.821907,항동,구로구
1735,2809, 항동지구 11단지 1103동 앞 ,10,37.477905,126.823112,항동,구로구
1736,2810, 항동지구 3단지 311동 앞 ,10,37.477939,126.823272,항동,구로구
1737,2812, 항동프라자 ,15,37.479831,126.822753,항동,구로구
1738,2813, 항동지구 3단지 302동 앞 ,10,37.47937,126.825469,항동,구로구
